LocationType,SampleDate,NO3median_mgL,num_samples,HPU,median_ht_above_C_cm,sdWLs,wells_included
NA,2020-02-12,NA,NA,Bhs,21,NA,1
NA,2020-02-13,NA,NA,Bhs,21,NA,1
NA,2020-02-14,NA,NA,Bhs,20.80000000000001,NA,1
NA,2020-02-15,NA,NA,Bhs,20.700000000000017,NA,1
NA,2020-02-16,NA,NA,Bhs,20.600000000000023,NA,1
NA,2020-02-17,NA,NA,Bhs,14.300000000000011,NA,1
NA,2020-02-18,NA,NA,Bhs,13.900000000000006,NA,1
NA,2020-02-19,NA,NA,Bhs,14,NA,1
NA,2020-02-20,NA,NA,Bhs,13.800000000000011,NA,1
NA,2020-02-21,NA,NA,Bhs,13.400000000000006,NA,1
NA,2020-02-22,NA,NA,Bhs,13.400000000000006,NA,1
NA,2020-02-23,NA,NA,Bhs,13.300000000000011,NA,1
NA,2020-02-24,NA,NA,Bhs,13.300000000000011,NA,1
NA,2020-02-25,NA,NA,Bhs,13.300000000000011,NA,1
NA,2020-02-26,NA,NA,Bhs,13.400000000000006,NA,1
NA,2020-02-27,NA,NA,Bhs,14.100000000000023,NA,1
NA,2020-02-28,NA,NA,Bhs,15.449999999999989,NA,1
NA,2020-02-29,NA,NA,Bhs,21.44999999999999,NA,1
NA,2020-03-01,NA,NA,Bhs,23.30000000000001,NA,1
NA,2020-03-02,NA,NA,Bhs,25.700000000000017,NA,1
NA,2020-03-03,NA,NA,Bhs,28.30000000000001,NA,1
NA,2020-03-04,NA,NA,Bhs,85.9,NA,1
NA,2020-03-05,NA,NA,Bhs,82.80000000000001,NA,1
NA,2020-03-06,NA,NA,Bhs,80.10000000000001,NA,1
NA,2020-03-07,NA,NA,Bhs,76.50000000000001,NA,1
NA,2020-03-08,NA,NA,Bhs,73.60000000000001,NA,1
NA,2020-03-09,NA,NA,Bhs,71.70000000000002,NA,1
NA,2020-03-10,NA,NA,Bhs,103.95000000000002,NA,1
NA,2020-03-11,NA,NA,Bhs,104.15,NA,1
NA,2020-03-12,NA,NA,Bhs,97.50000000000001,NA,1
NA,2020-03-13,NA,NA,Bhs,97.95000000000002,NA,1
NA,2020-03-14,NA,NA,Bhs,104.20000000000002,NA,1
NA,2020-03-15,NA,NA,Bhs,99.4,NA,1
NA,2020-03-16,NA,NA,Bhs,94.20000000000002,NA,1
NA,2020-03-17,NA,NA,Bhs,91.20000000000002,NA,1
NA,2020-03-18,NA,NA,Bhs,85.20000000000002,NA,1
NA,2020-03-19,NA,NA,Bhs,81.9,NA,1
NA,2020-03-20,NA,NA,Bhs,80.55000000000001,NA,1
NA,2020-03-21,NA,NA,Bhs,99.50000000000001,NA,1
NA,2020-03-22,NA,NA,Bhs,93.30000000000001,NA,1
NA,2020-03-23,NA,NA,Bhs,88.80000000000001,NA,1
NA,2020-03-24,NA,NA,Bhs,84.60000000000001,NA,1
NA,2020-03-25,NA,NA,Bhs,80.30000000000001,NA,1
NA,2020-03-26,NA,NA,Bhs,77.10000000000001,NA,1
NA,2020-03-27,NA,NA,Bhs,75.65,NA,1
NA,2020-03-28,NA,NA,Bhs,86.9,NA,1
NA,2020-03-29,NA,NA,Bhs,90,NA,1
NA,2020-03-30,NA,NA,Bhs,98.50000000000001,NA,1
NA,2020-03-31,NA,NA,Bhs,94.50000000000001,NA,1
NA,2020-04-01,NA,NA,Bhs,104.30000000000001,NA,1
NA,2020-04-02,NA,NA,Bhs,101.00000000000001,NA,1
NA,2020-04-03,NA,NA,Bhs,96.85000000000001,NA,1
NA,2020-04-04,NA,NA,Bhs,108.60000000000001,NA,1
NA,2020-04-05,NA,NA,Bhs,111.4,NA,1
NA,2020-04-06,NA,NA,Bhs,112.70000000000002,NA,1
NA,2020-04-07,NA,NA,Bhs,111.20000000000002,NA,1
NA,2020-04-08,NA,NA,Bhs,109.65,NA,1
NA,2020-04-09,NA,NA,Bhs,109.20000000000002,NA,1
NA,2020-04-10,NA,NA,Bhs,105.4,NA,1
NA,2020-04-11,NA,NA,Bhs,97.30000000000001,NA,1
NA,2020-04-12,NA,NA,Bhs,93.05000000000001,NA,1
NA,2020-04-13,NA,NA,Bhs,120.80000000000001,NA,1
NA,2020-04-14,NA,NA,Bhs,112.80000000000001,NA,1
NA,2020-04-15,NA,NA,Bhs,105.9,NA,1
NA,2020-04-16,NA,NA,Bhs,99.00000000000001,NA,1
NA,2020-04-17,NA,NA,Bhs,93.30000000000001,NA,1
NA,2020-04-18,NA,NA,Bhs,89.10000000000001,NA,1
NA,2020-04-19,NA,NA,Bhs,85.30000000000001,NA,1
NA,2020-04-20,NA,NA,Bhs,81.55000000000001,NA,1
NA,2020-04-21,NA,NA,Bhs,79.20000000000002,NA,1
NA,2020-04-22,NA,NA,Bhs,90.55000000000001,NA,1
NA,2020-04-23,NA,NA,Bhs,84.9,NA,1
NA,2020-04-24,NA,NA,Bhs,82.10000000000001,NA,1
NA,2020-04-25,NA,NA,Bhs,77.10000000000001,NA,1
NA,2020-04-26,NA,NA,Bhs,73.50000000000001,NA,1
NA,2020-04-27,NA,NA,Bhs,69.5,NA,1
NA,2020-04-28,NA,NA,Bhs,67.85000000000002,NA,1
NA,2020-04-29,NA,NA,Bhs,74.4,NA,1
NA,2020-04-30,NA,NA,Bhs,74.20000000000002,NA,1
NA,2020-05-01,NA,NA,Bhs,108.5,NA,1
NA,2020-05-02,NA,NA,Bhs,101.45000000000002,NA,1
NA,2020-05-03,NA,NA,Bhs,95.75000000000001,NA,1
NA,2020-05-04,NA,NA,Bhs,89.60000000000001,NA,1
NA,2020-05-05,NA,NA,Bhs,84.10000000000001,NA,1
NA,2020-05-06,NA,NA,Bhs,79.30000000000001,NA,1
NA,2020-05-07,NA,NA,Bhs,74.15,NA,1
NA,2020-05-08,NA,NA,Bhs,68.65000000000003,NA,1
NA,2020-05-09,NA,NA,Bhs,62.94999999999999,NA,1
NA,2020-05-10,NA,NA,Bhs,57.400000000000006,NA,1
NA,2020-05-11,NA,NA,Bhs,56.5,NA,1
NA,2020-05-12,NA,NA,Bhs,60.60000000000002,NA,1
NA,2020-05-13,NA,NA,Bhs,59.70000000000002,NA,1
NA,2020-05-14,NA,NA,Bhs,57.70000000000002,NA,1
NA,2020-05-15,NA,NA,Bhs,55.10000000000002,NA,1
NA,2020-05-16,NA,NA,Bhs,57.5,NA,1
NA,2020-05-17,NA,NA,Bhs,56.5,NA,1
NA,2020-05-18,NA,NA,Bhs,53.80000000000001,NA,1
NA,2020-05-19,NA,NA,Bhs,49.85000000000002,NA,1
NA,2020-05-20,NA,NA,Bhs,45.400000000000006,NA,1
NA,2007-08-13,NA,NA,bimodal,50.650000000000006,7.707463914933367,2
NA,2007-08-14,NA,NA,bimodal,45.375,2.9344931419241713,2
NA,2007-08-15,NA,NA,bimodal,41.925,1.87383297014435,2
NA,2007-08-16,NA,NA,bimodal,37.95,4.879036790187182,2
NA,2007-08-17,NA,NA,bimodal,35.12500000000001,7.03571247280615,2
NA,2007-08-18,NA,NA,bimodal,32.575,8.520636713297906,2
NA,2007-08-19,NA,NA,bimodal,28.550000000000004,9.828784258493004,2
NA,2007-08-20,NA,NA,bimodal,26.050000000000004,12.091525958289969,2
NA,2007-08-21,NA,NA,bimodal,25.800000000000004,12.586500705120544,2
NA,2007-08-22,NA,NA,bimodal,25.800000000000004,12.586500705120544,2
NA,2007-08-23,NA,NA,bimodal,25.800000000000004,12.586500705120544,2
NA,2007-08-24,NA,NA,bimodal,25.800000000000004,12.586500705120544,2
NA,2007-08-25,NA,NA,bimodal,25.85,12.515790027001893,2
NA,2007-08-26,NA,NA,bimodal,25.950000000000003,12.515790027001884,2
NA,2007-08-27,NA,NA,bimodal,26.000000000000007,12.586500705120544,2
NA,2007-08-28,NA,NA,bimodal,53.900000000000006,4.949747468305833,2
NA,2007-08-29,NA,NA,bimodal,45.275000000000006,1.4495689014324253,2
NA,2007-08-30,NA,NA,bimodal,38.97500000000001,3.7123106012293694,2
NA,2007-08-31,NA,NA,bimodal,33.575,7.247844507162112,2
NA,2007-09-01,NA,NA,bimodal,30.700000000000003,7.5637843262042646,3
NA,2007-09-02,NA,NA,bimodal,32.6,9.321659365871152,3
NA,2007-09-03,NA,NA,bimodal,28.75,10.352576168922079,3
NA,2007-09-04,NA,NA,bimodal,25.5,8.915155635209066,3
NA,2007-09-05,NA,NA,bimodal,21.400000000000006,9.23164846240005,3
NA,2007-09-06,NA,NA,bimodal,17.60000000000001,10.108082574520909,3
NA,2007-09-07,NA,NA,bimodal,17,10.500039682464696,3
NA,2007-09-08,NA,NA,bimodal,17.10000000000001,10.614298532325783,3
NA,2007-09-09,NA,NA,bimodal,17,10.671925786848405,3
NA,2007-09-10,NA,NA,bimodal,17,10.671925786848405,3
NA,2007-09-11,NA,NA,bimodal,34.8,13.699482958613196,3
NA,2007-09-12,NA,NA,bimodal,50.300000000000004,3.9518982780430987,3
NA,2007-09-13,NA,NA,bimodal,58.650000000000006,2.362907813126304,3
NA,2007-09-14,NA,NA,bimodal,51,6.905613658466566,3
NA,2007-09-15,NA,NA,bimodal,47.1,8.538296082943011,3
NA,2007-09-16,NA,NA,bimodal,46.75,5.328930474307203,3
NA,2007-09-17,NA,NA,bimodal,65.30000000000001,4.083605433110961,3
NA,2007-09-18,NA,NA,bimodal,58.300000000000004,5.079698153762027,3
NA,2007-09-19,NA,NA,bimodal,55.400000000000006,7.595887044973742,3
NA,2007-09-20,NA,NA,bimodal,52.75,8.951675820761164,3
NA,2007-09-21,NA,NA,bimodal,51.300000000000004,8.275113292275824,3
NA,2007-09-22,NA,NA,bimodal,48.25,5.340489990004039,3
NA,2007-09-23,NA,NA,bimodal,43.650000000000006,4.526680166891994,3
NA,2007-09-24,NA,NA,bimodal,43.300000000000004,5.610704055642213,3
NA,2007-09-25,NA,NA,bimodal,42,4.69183688264344,3
NA,2007-09-26,NA,NA,bimodal,40.7,3.9803684921541276,3
NA,2007-09-27,NA,NA,bimodal,38.7,3.669241520169167,3
NA,2007-09-28,NA,NA,bimodal,37.900000000000006,3.5275109260402515,3
NA,2007-09-29,NA,NA,bimodal,41.900000000000006,6.23244200400881,3
NA,2007-09-30,NA,NA,bimodal,42,5.599999999999998,3
NA,2007-10-01,NA,NA,bimodal,41.55,5.3033794257372655,3
NA,2007-10-02,NA,NA,bimodal,40.5,4.368447474027052,3
NA,2007-10-03,NA,NA,bimodal,40.400000000000006,4.285246006162696,3
NA,2007-10-04,NA,NA,bimodal,41,4.2477444995354094,3
NA,2007-10-05,NA,NA,bimodal,41.2,4.309679029038393,3
NA,2007-10-06,NA,NA,bimodal,40.60000000000001,4.168632869418942,3
NA,2007-10-07,NA,NA,bimodal,37,3.3501243758005965,3
NA,2007-10-08,NA,NA,bimodal,35.400000000000006,3.2129944496269096,3
NA,2007-10-09,NA,NA,bimodal,49.1,5.557052576081439,3
NA,2007-10-10,NA,NA,bimodal,54.7,4.516728166862969,3
NA,2007-10-11,NA,NA,bimodal,48.5,7.520028812001542,3
NA,2007-10-12,NA,NA,bimodal,57.55,4.488967958599549,3
NA,2007-10-13,NA,NA,bimodal,53.05,6.786813194226969,3
NA,2007-10-14,NA,NA,bimodal,63.1,5.1449003877626245,3
NA,2007-10-15,NA,NA,bimodal,56.800000000000004,7.066116330771801,3
NA,2007-10-16,NA,NA,bimodal,53.35000000000001,8.457097610882823,3
NA,2007-10-17,NA,NA,bimodal,50.5,9.50385886539427,3
NA,2007-10-18,NA,NA,bimodal,48.900000000000006,10.409610943738487,3
NA,2007-10-19,NA,NA,bimodal,47.800000000000004,10.813109327724998,3
NA,2007-10-20,NA,NA,bimodal,47.400000000000006,10.70389337266274,3
NA,2007-10-21,NA,NA,bimodal,50.7,9.47698967675566,3
NA,2007-10-22,NA,NA,bimodal,65.9,5.674798087450627,3
NA,2007-10-23,NA,NA,bimodal,59.400000000000006,6.87895340876794,3
NA,2007-10-24,NA,NA,bimodal,58.1,8.228203530135438,3
NA,2007-10-25,NA,NA,bimodal,57.6,8.6305175588335,3
NA,2007-10-26,NA,NA,bimodal,56.25,9.45599457134644,3
NA,2007-10-27,NA,NA,bimodal,54.300000000000004,10.110555540292196,3
NA,2007-10-28,NA,NA,bimodal,53.2,10.310714491893048,3
NA,2007-10-29,NA,NA,bimodal,68.4,8.978632041315281,3
NA,2007-10-30,NA,NA,bimodal,63.300000000000004,4.384727281523142,3
NA,2007-10-31,NA,NA,bimodal,60.550000000000004,6.875742384159927,3
NA,2007-11-01,NA,NA,bimodal,58.400000000000006,7.900210967647217,3
NA,2007-11-02,NA,NA,bimodal,56.5,8.309833532227543,3
NA,2007-11-03,NA,NA,bimodal,55.1,8.710769196804604,3
NA,2007-11-04,NA,NA,bimodal,53.2,9.163150840913474,3
NA,2007-11-05,NA,NA,bimodal,52.800000000000004,8.643494663618416,3
NA,2007-11-06,NA,NA,bimodal,51.1,9.228894841745676,3
NA,2007-11-07,NA,NA,bimodal,50.1,8.879376855012595,3
NA,2007-11-08,NA,NA,bimodal,64.55000000000001,3.7270408279670506,3
NA,2007-11-09,NA,NA,bimodal,58.5,4.548992562461864,3
NA,2007-11-10,NA,NA,bimodal,56.2,5.7492028432934354,3
NA,2007-11-11,NA,NA,bimodal,55.1,6.5642973729105245,3
NA,2007-11-12,NA,NA,bimodal,54.1,7.302796268097125,3
NA,2007-11-13,NA,NA,bimodal,52.7,8.22562054396708,3
NA,2007-11-14,NA,NA,bimodal,51.800000000000004,8.403174003513989,3
NA,2007-11-15,NA,NA,bimodal,53.2,7.75134396948899,3
NA,2007-11-16,NA,NA,bimodal,51.300000000000004,8.85381273802422,3
NA,2007-11-17,NA,NA,bimodal,66.30000000000001,2.815581645060222,3
NA,2007-11-18,NA,NA,bimodal,60.2,3.778337376854181,3
NA,2007-11-19,NA,NA,bimodal,58.550000000000004,5.288273190119185,3
NA,2007-11-20,NA,NA,bimodal,56.5,6.672393373695329,3
NA,2007-11-21,NA,NA,bimodal,55,7.716432681837726,3
NA,2007-11-22,NA,NA,bimodal,54.2,8.280901722236134,3
NA,2007-11-23,NA,NA,bimodal,53.400000000000006,8.936628745412516,3
NA,2007-11-24,NA,NA,bimodal,60.300000000000004,3.2959571194621655,3
NA,2007-11-25,NA,NA,bimodal,55.75,6.052478831024522,3
NA,2007-11-26,NA,NA,bimodal,53.1,7.836187423315842,3
NA,2007-11-27,NA,NA,bimodal,51.900000000000006,9.02237958264522,3
NA,2007-11-28,NA,NA,bimodal,51.5,9.377810689779,3
NA,2007-11-29,NA,NA,bimodal,60.95,3.052458025919438,3
NA,2007-11-30,NA,NA,bimodal,57.2,4.4500936319737505,3
NA,2007-12-01,NA,NA,bimodal,56.45,5.593076076722004,3
NA,2007-12-02,NA,NA,bimodal,54.7,7.654138314228021,3
NA,2007-12-03,NA,NA,bimodal,53,9.156600533676967,3
NA,2007-12-04,NA,NA,bimodal,52,9.035485598461213,3
NA,2007-12-05,NA,NA,bimodal,51.7,8.570492012325392,3
NA,2007-12-06,NA,NA,bimodal,50.1,9.130899919139042,3
NA,2007-12-07,NA,NA,bimodal,49.2,9.469424480928078,3
NA,2007-12-08,NA,NA,bimodal,47.900000000000006,9.76541516441228,3
NA,2007-12-09,NA,NA,bimodal,47.7,9.211586906355132,3
NA,2007-12-10,NA,NA,bimodal,47.05,9.256484213782251,3
NA,2007-12-11,NA,NA,bimodal,46.7,8.88777249933863,3
NA,2007-12-12,NA,NA,bimodal,46.2,8.833600624886778,3
NA,2007-12-13,NA,NA,bimodal,46.300000000000004,8.364408725865406,3
NA,2007-12-14,NA,NA,bimodal,53.55,6.7945443801136,3
NA,2007-12-15,NA,NA,bimodal,46.5,8.250454532933322,3
NA,2007-12-16,NA,NA,bimodal,45.300000000000004,8.601744009211156,3
NA,2007-12-17,NA,NA,bimodal,44.7,7.87607135569505,3
NA,2007-12-18,NA,NA,bimodal,46.800000000000004,7.057147676882874,3
NA,2007-12-19,NA,NA,bimodal,43.7,7.883104295474807,3
NA,2007-12-20,NA,NA,bimodal,44,7.250517222929686,3
NA,2007-12-21,NA,NA,bimodal,44.5,7.003808487768161,3
NA,2007-12-22,NA,NA,bimodal,44.1,6.900966115938646,3
NA,2007-12-23,NA,NA,bimodal,44.400000000000006,6.802205524680948,3
NA,2007-12-24,NA,NA,bimodal,44.800000000000004,6.600000000000001,3
NA,2007-12-25,NA,NA,bimodal,55.85000000000001,6.989337116875483,3
NA,2007-12-26,NA,NA,bimodal,58.75,4.5679134551054394,3
NA,2007-12-27,NA,NA,bimodal,54.45,6.0250172890485,3
NA,2007-12-28,NA,NA,bimodal,52.400000000000006,7.903374806583154,3
NA,2007-12-29,NA,NA,bimodal,51.2,8.801704380402697,3
NA,2007-12-30,NA,NA,bimodal,49.800000000000004,9.40638081304388,3
NA,2007-12-31,NA,NA,bimodal,50.300000000000004,9.204527871288853,3
NA,2008-01-01,NA,NA,bimodal,49.400000000000006,9.608503178608693,3
NA,2008-01-02,NA,NA,bimodal,48.85000000000001,9.846446059365784,3
NA,2008-01-03,NA,NA,bimodal,49.5,9.411340676722595,3
NA,2008-01-04,NA,NA,bimodal,47.800000000000004,10.132291613121552,3
NA,2008-01-05,NA,NA,bimodal,47.5,10.12784939329833,3
NA,2008-01-06,NA,NA,bimodal,47.5,9.937806599043878,3
NA,2008-01-07,NA,NA,bimodal,47.400000000000006,10.07190812772502,3
NA,2008-01-08,NA,NA,bimodal,47.5,10.061974623965883,3
NA,2008-01-09,NA,NA,bimodal,60.1,3.464221894355697,3
NA,2008-01-10,NA,NA,bimodal,64,3.493326972004389,3
NA,2008-01-11,NA,NA,bimodal,63.050000000000004,2.903589732268198,3
NA,2008-01-12,NA,NA,bimodal,59.1,3.925238846235985,3
NA,2008-01-13,NA,NA,bimodal,58.300000000000004,4.052571200279316,3
NA,2008-01-14,NA,NA,bimodal,58.1,4.050925820105816,3
NA,2008-01-15,NA,NA,bimodal,56,5.459242926755812,3
NA,2008-01-16,NA,NA,bimodal,55,6.4438601267666655,3
NA,2008-01-17,NA,NA,bimodal,53.7,8.055432949258535,3
NA,2008-01-18,NA,NA,bimodal,51.7,9.142756695876793,3
NA,2008-01-19,NA,NA,bimodal,50.800000000000004,9.424613166243658,3
NA,2008-01-20,NA,NA,bimodal,50.300000000000004,9.497894503520241,3
NA,2008-01-21,NA,NA,bimodal,49.1,9.67281413722673,3
NA,2008-01-22,NA,NA,bimodal,47.800000000000004,9.902693236354107,3
NA,2008-01-23,NA,NA,bimodal,47.1,10.053357648069625,3
NA,2008-01-24,NA,NA,bimodal,47.6,9.052255704150946,3
NA,2008-01-25,NA,NA,bimodal,46.2,9.55004362991779,3
NA,2008-01-26,NA,NA,bimodal,45.6,9.3,3
NA,2008-01-27,NA,NA,bimodal,45.1,9.2500450449353675,3
NA,2008-01-28,NA,NA,bimodal,44.7,9.100183148340113,3
NA,2008-01-29,NA,NA,bimodal,44.6,8.750047618918044,3
NA,2008-01-30,NA,NA,bimodal,44.400000000000006,8.250050504895915,3
NA,2008-01-31,NA,NA,bimodal,44.400000000000006,7.852600418545015,3
NA,2008-02-01,NA,NA,bimodal,56.150000000000006,6.91742967678988,3
NA,2008-02-02,NA,NA,bimodal,46.1,8.615683373940803,3
NA,2008-02-03,NA,NA,bimodal,45.900000000000006,8.137311185725503,3
NA,2008-02-04,NA,NA,bimodal,54.300000000000004,4.875192303899403,3
NA,2008-02-05,NA,NA,bimodal,48.7,7.830708780180758,3
NA,2008-02-06,NA,NA,bimodal,47.2,8.397817176703319,3
NA,2008-02-07,NA,NA,bimodal,47.800000000000004,8.168435182660959,3
NA,2008-02-08,NA,NA,bimodal,58.150000000000006,3.039873900893479,3
NA,2008-02-09,NA,NA,bimodal,52.400000000000006,4.757099956906519,3
NA,2008-02-10,NA,NA,bimodal,49.400000000000006,7.852600418545015,3
NA,2008-02-11,NA,NA,bimodal,48.2,8.051293891874353,3
NA,2008-02-12,NA,NA,bimodal,48.2,7.9525677195062805,3
NA,2008-02-13,NA,NA,bimodal,46.800000000000004,8.606973916540003,3
NA,2008-02-14,NA,NA,bimodal,46.800000000000004,8.851176946222088,3
NA,2008-02-15,NA,NA,bimodal,58.75,3.107383679775211,3
NA,2008-02-16,NA,NA,bimodal,54.400000000000006,5.348909546191009,3
NA,2008-02-17,NA,NA,bimodal,51.900000000000006,7.206998913093672,3
NA,2008-02-18,NA,NA,bimodal,49.800000000000004,8.975940062188474,3
NA,2008-02-19,NA,NA,bimodal,49.2,9.101648202386201,3
NA,2008-02-20,NA,NA,bimodal,63.7,2.7319101986217125,3
NA,2008-02-21,NA,NA,bimodal,58.550000000000004,3.781203512110925,3
NA,2008-02-22,NA,NA,bimodal,55.650000000000006,5.210166344113529,3
NA,2008-02-23,NA,NA,bimodal,53.6,7.019259220174162,3
NA,2008-02-24,NA,NA,bimodal,52.7,8.250050504895915,3
NA,2008-02-25,NA,NA,bimodal,51.6,9.657294307068275,3
NA,2008-02-26,NA,NA,bimodal,50.7,9.953391381835639,3
NA,2008-02-27,NA,NA,bimodal,50,9.850042301093602,3
NA,2008-02-28,NA,NA,bimodal,49.6,9.550392662084633,3
NA,2008-02-29,NA,NA,bimodal,48.7,9.704294581953569,3
NA,2008-03-01,NA,NA,bimodal,47.800000000000004,10.153324578678653,3
NA,2008-03-02,NA,NA,bimodal,47.900000000000006,9.851057472846927,3
NA,2008-03-03,NA,NA,bimodal,48.300000000000004,8.915155635209066,3
NA,2008-03-04,NA,NA,bimodal,47.1,9.755169569686288,3
NA,2008-03-05,NA,NA,bimodal,47.5,9.25220694393145,3
NA,2008-03-06,NA,NA,bimodal,58.400000000000006,7.2610834820523396,3
NA,2008-03-07,NA,NA,bimodal,56.900000000000006,5.825017882662108,3
NA,2008-03-08,NA,NA,bimodal,54.05,8.374116868860463,3
NA,2008-03-09,NA,NA,bimodal,54.5,6.051721518157733,3
NA,2008-03-10,NA,NA,bimodal,67.35,3.187998327059369,3
NA,2008-03-11,NA,NA,bimodal,61.300000000000004,3.6750283445618965,3
NA,2008-03-12,NA,NA,bimodal,58.75,4.526680166891991,3
NA,2008-03-13,NA,NA,bimodal,57.300000000000004,5.300314456080256,3
NA,2008-03-14,NA,NA,bimodal,56.150000000000006,6.388727051090333,3
NA,2008-03-15,NA,NA,bimodal,54.800000000000004,8.63963733806769,3
NA,2008-03-16,NA,NA,bimodal,53.900000000000006,9.986490875177328,3
NA,2008-03-17,NA,NA,bimodal,53.1,9.676259607927019,3
NA,2008-03-18,NA,NA,bimodal,52.400000000000006,10.066445913694333,3
NA,2008-03-19,NA,NA,bimodal,51.2,9.920349456210367,3
NA,2008-03-20,NA,NA,bimodal,50.800000000000004,9.808329793259063,3
NA,2008-03-21,NA,NA,bimodal,50.7,9.453570753953239,3
NA,2008-03-22,NA,NA,bimodal,57.75,4.892937086590561,3
NA,2008-03-23,NA,NA,bimodal,53.6,7.778388864882839,3
NA,2008-03-24,NA,NA,bimodal,51.900000000000006,9.214436137568773,3
NA,2008-03-25,NA,NA,bimodal,50.5,10.400160255175557,3
NA,2008-03-26,NA,NA,bimodal,50,10.65316854273882,3
NA,2008-03-27,NA,NA,bimodal,50.2,10.353260356042437,3
NA,2008-03-28,NA,NA,bimodal,50.5,10.099999999999998,3
NA,2008-03-29,NA,NA,bimodal,49.5,10.161856785712605,3
NA,2008-03-30,NA,NA,bimodal,48.7,10.691390617376836,3
NA,2008-03-31,NA,NA,bimodal,47.800000000000004,10.726291686008418,3
NA,2008-04-01,NA,NA,bimodal,50.75,10.633006787044451,3
NA,2008-04-02,NA,NA,bimodal,49.5,9.335059364210457,3
NA,2008-04-03,NA,NA,bimodal,60.7,3.6063601225242836,3
NA,2008-04-04,NA,NA,bimodal,57.2,6.104370019365909,3
NA,2008-04-05,NA,NA,bimodal,56.1,5.720431219176869,3
NA,2008-04-06,NA,NA,bimodal,56.35000000000001,5.2865395108709805,3
NA,2008-04-07,NA,NA,bimodal,59.95,3.496784236981175,3
NA,2008-04-08,NA,NA,bimodal,58.900000000000006,3.8742741255621085,3
NA,2008-04-09,NA,NA,bimodal,61.7,2.850584735336476,3
NA,2008-04-10,NA,NA,bimodal,62.45,2.6556543449778998,3
NA,2008-04-11,NA,NA,bimodal,63.400000000000006,2.4377243486497826,3
NA,2008-04-12,NA,NA,bimodal,65.6,2.433105012119285,3
NA,2008-04-13,NA,NA,bimodal,64,3,3
NA,2008-04-14,NA,NA,bimodal,68.30000000000001,1.8006943105369015,3
NA,2008-04-15,NA,NA,bimodal,63,4.292532275165012,3
NA,2008-04-16,NA,NA,bimodal,61.300000000000004,4.637168676394397,3
NA,2008-04-17,NA,NA,bimodal,62.1,3.727264412407571,3
NA,2008-04-18,NA,NA,bimodal,63.550000000000004,2.7222845797846547,3
NA,2008-04-19,NA,NA,bimodal,66.4,2.7651100038395096,3
NA,2008-04-20,NA,NA,bimodal,68.5,2.3507091128706943,3
NA,2008-04-21,NA,NA,bimodal,67.2,3.6198526673517133,3
NA,2008-04-22,NA,NA,bimodal,64.35000000000001,5.1827438035594,3
NA,2008-04-23,NA,NA,bimodal,62.400000000000006,7.817288532477232,3
NA,2008-04-24,NA,NA,bimodal,60.900000000000006,11.238475578713215,3
NA,2008-04-25,NA,NA,bimodal,59.7,11.200706822934581,3
NA,2008-04-26,NA,NA,bimodal,57.2,14.122794813114481,3
NA,2008-04-27,NA,NA,bimodal,55.6,13.974739115036577,3
NA,2008-04-28,NA,NA,bimodal,53.900000000000006,13.845697285920032,3
NA,2008-04-29,NA,NA,bimodal,52.35000000000001,13.527225633267648,3
NA,2008-04-30,NA,NA,bimodal,64.5,1.2493331554606817,3
NA,2008-05-01,NA,NA,bimodal,65.9,1.4798648586948813,3
NA,2008-05-02,NA,NA,bimodal,61.25,4.193248541803041,3
NA,2008-05-03,NA,NA,bimodal,57.900000000000006,5.397298707069428,3
NA,2008-05-04,NA,NA,bimodal,55.6,8.243785538209979,3
NA,2008-05-05,NA,NA,bimodal,54.900000000000006,9.28601098427091,3
NA,2008-05-06,NA,NA,bimodal,55.6,7.672678802087313,3
NA,2008-05-07,NA,NA,bimodal,53.5,11.718930554164631,3
NA,2008-05-08,NA,NA,bimodal,51.900000000000006,12.567550808862219,3
NA,2008-05-09,NA,NA,bimodal,50.7,12.87672318565558,3
NA,2008-05-10,NA,NA,bimodal,49.6,12.890435730933744,3
NA,2008-05-11,NA,NA,bimodal,48.2,13.049521064008443,3
NA,2008-05-12,NA,NA,bimodal,47,13.20656402450438,3
NA,2008-05-13,NA,NA,bimodal,46.300000000000004,13.084469165133656,3
NA,2008-05-14,NA,NA,bimodal,45.6,13.041600106326417,3
NA,2008-05-15,NA,NA,bimodal,45,13.079118216964526,3
NA,2008-05-16,NA,NA,bimodal,44.5,12.608165343670477,3
NA,2008-05-17,NA,NA,bimodal,44.300000000000004,11.757657079537575,3
NA,2008-05-18,NA,NA,bimodal,44,11.124559916389199,3
NA,2008-05-19,NA,NA,bimodal,43,10.941206514822756,3
NA,2008-05-20,NA,NA,bimodal,42.6,11.471304779027248,3
NA,2008-05-21,NA,NA,bimodal,44.300000000000004,11.590549311112628,3
NA,2008-05-22,NA,NA,bimodal,44.800000000000004,6.562964269291738,3
NA,2008-05-23,NA,NA,bimodal,43,8.735607210339374,3
NA,2008-05-24,NA,NA,bimodal,42.2,9.709917610361064,3
NA,2008-05-25,NA,NA,bimodal,42.800000000000004,10.76862727246762,3
NA,2008-05-26,NA,NA,bimodal,41.2,10.74290463515338,3
NA,2008-05-27,NA,NA,bimodal,38.95,11.39696597052625,3
NA,2008-05-28,NA,NA,bimodal,35.85000000000001,11.541266539393908,3
NA,2008-05-29,NA,NA,bimodal,35.55,11.53736682841164,3
NA,2008-05-30,NA,NA,bimodal,34.7,11.39839169941678,3
